RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,SCA011-E014,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,DEL-07-12,Interoperability and evidence-review workspace,execution/_ScopeChange/SCA-011_2026-09-22_OWNERSHIP/candidate/projects/chirality-piping/docs/_Registers/Deliverables.csv,DEL-07-12 implements its candidate decomposition identity.,execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md,Proposed identity table,,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. Identity/coverage trace only; not evidence of satisfaction of the scope item.",,
v3.1,SCA011-E015,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-079,SOW-079,execution/_ScopeChange/SCA-011_2026-09-22_OWNERSHIP/candidate/projects/chirality-piping/docs/_Registers/Deliverables.csv,DEL-07-12 traces to SOW-079 in the candidate decomposition.,execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md,Proposed identity table,,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. Identity/coverage trace only; not evidence of satisfaction of the scope item.",,
v3.1,SCA011-E016,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-006,OBJ-006,execution/_ScopeChange/SCA-011_2026-09-22_OWNERSHIP/candidate/projects/chirality-piping/docs/_Registers/Deliverables.csv,DEL-07-12 traces to OBJ-006 in the candidate decomposition.,execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md,Proposed identity table,,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. Identity/coverage trace only; not evidence of satisfaction of the scope item.",,
v3.1,SCA011-E017,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-007,OBJ-007,execution/_ScopeChange/SCA-011_2026-09-22_OWNERSHIP/candidate/projects/chirality-piping/docs/_Registers/Deliverables.csv,DEL-07-12 traces to OBJ-007 in the candidate decomposition.,execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md,Proposed identity table,,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. Identity/coverage trace only; not evidence of satisfaction of the scope item.",,
v3.1,SCA011-E018,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-018,OBJ-018,execution/_ScopeChange/SCA-011_2026-09-22_OWNERSHIP/candidate/projects/chirality-piping/docs/_Registers/Deliverables.csv,DEL-07-12 traces to OBJ-018 in the candidate decomposition.,execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md,Proposed identity table,,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. Identity/coverage trace only; not evidence of satisfaction of the scope item.",,
v3.1,SCA011-E054,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-15,DEL-15-01,DEL-15-01,Canonical handoff package schema and manifest,execution/PKG-15_Handoff and External Prover Workflow/1_Working/DEL-15-01_Canonical handoff package schema and manifest,"DEL-07-12 consumes Canonical handoff package schema and manifest from DEL-15-01: handoff panel: canonical package and manifest; a prerequisite for this family only, not every panel.",execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md,P-OWN-05; dependency table DEL-07-12,,EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ",,
v3.1,SCA011-E055,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-15,DEL-15-02,DEL-15-02,Target mapping and unsupported-behavior contract,execution/PKG-15_Handoff and External Prover Workflow/1_Working/DEL-15-02_Target mapping and unsupported-behavior contract,"DEL-07-12 consumes Target mapping and unsupported-behavior contract from DEL-15-02: handoff/local-FEA/external-prover panels: target mapping and unsupported behavior; a prerequisite for this family only, not every panel.",execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md,P-OWN-05; dependency table DEL-07-12,,EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ",,
v3.1,SCA011-E056,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-15,DEL-15-03,DEL-15-03,Downstream modeling export workflow,execution/PKG-15_Handoff and External Prover Workflow/1_Working/DEL-15-03_Downstream modeling export workflow,"DEL-07-12 consumes Downstream modeling export workflow from DEL-15-03: handoff panel: explicit downstream export workflow; a prerequisite for this family only, not every panel.",execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md,P-OWN-05; dependency table DEL-07-12,,EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ",,
v3.1,SCA011-E057,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-15,DEL-15-04,DEL-15-04,External prover boundary metadata,execution/PKG-15_Handoff and External Prover Workflow/1_Working/DEL-15-04_External prover boundary metadata,"DEL-07-12 consumes External prover boundary metadata from DEL-15-04: external-prover boundary panel: boundary metadata; a prerequisite for this family only, not every panel.",execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md,P-OWN-05; dependency table DEL-07-12,,EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ",,
v3.1,SCA011-E058,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-17,DEL-17-01,DEL-17-01,CAEPIPE and export-format source basis,execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-01_CAEPIPE and export-format source basis,"DEL-07-12 consumes CAEPIPE and export-format source basis from DEL-17-01: CAEPIPE/export panels: source-basis constraints only, never extracted equations as engineering authority; a prerequisite for this family only, not every panel.",execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md,P-OWN-05; dependency table DEL-07-12,,EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ",,
